,Close
2021-08-17,23.659
2021-08-18,23.422
2021-08-19,23.23
2021-08-20,23.112
2021-08-23,23.656
2021-08-24,23.894
2021-08-25,23.775
2021-08-26,23.55
2021-08-27,24.062
2021-08-30,23.96
2021-08-31,23.96
2021-09-01,24.177
2021-09-02,23.875
2021-09-03,24.762
2021-09-07,24.334
2021-09-08,24.012
2021-09-09,24.133
2021-09-10,23.855
2021-09-13,23.753
2021-09-14,23.842
2021-09-15,23.759
2021-09-16,22.752
2021-09-17,22.295
2021-09-20,22.163
2021-09-21,22.573
2021-09-22,22.869
2021-09-23,22.642
2021-09-24,22.388
2021-09-27,22.657
2021-09-28,22.43
2021-09-29,21.485
2021-09-30,22.047
2021-10-01,22.536
2021-10-04,22.644
2021-10-05,22.608
2021-10-06,22.532
2021-10-07,22.658
2021-10-08,22.705
2021-10-11,22.665
2021-10-12,22.514
2021-10-13,23.17
2021-10-14,23.477
2021-10-15,23.349
2021-10-18,23.264
2021-10-19,23.883
2021-10-20,24.445
2021-10-21,24.17
2021-10-22,24.449
2021-10-25,24.592
2021-10-26,24.088
2021-10-27,24.191
2021-10-28,24.12
2021-10-29,23.949
2021-11-01,24.073
2021-11-02,23.507
2021-11-03,23.231
2021-11-04,23.911
2021-11-05,24.157
2021-11-08,24.542
2021-11-09,24.318
2021-11-10,24.772
2021-11-11,25.301
2021-11-12,25.346
2021-11-15,25.105
2021-11-16,24.944
2021-11-17,25.167
2021-11-18,24.9
2021-11-19,24.781
2021-11-22,24.297
2021-11-23,23.435
2021-11-24,23.496
2021-11-26,23.107
2021-11-29,22.799
2021-11-30,22.765
2021-12-01,22.299
2021-12-02,22.28
2021-12-03,22.445
2021-12-06,22.228
2021-12-07,22.487
2021-12-08,22.39
2021-12-09,21.974
2021-12-10,22.16
2021-12-13,22.29
2021-12-14,21.887
2021-12-15,21.508
2021-12-16,22.455
2021-12-17,22.507
2021-12-20,22.275
2021-12-21,22.502
2021-12-22,22.792
2021-12-23,22.931
2021-12-27,22.979
2021-12-28,23.111
2021-12-29,22.848
2021-12-30,23.06
2021-12-31,23.352
2022-01-03,22.81
2022-01-04,23.056
2022-01-05,23.17
2022-01-06,22.19
2022-01-07,22.409
2022-01-10,22.462
2022-01-11,22.812
2022-01-12,23.207
2022-01-13,23.162
2022-01-14,22.918
2022-01-18,23.492
2022-01-19,24.231
2022-01-20,24.716
2022-01-21,24.32
2022-01-24,23.8
2022-01-25,23.896
2022-01-26,23.807
2022-01-27,22.676
2022-01-28,22.301
2022-01-31,22.393
2022-02-01,22.595
2022-02-02,22.707
2022-02-03,22.375
2022-02-04,22.475
2022-02-07,23.076
2022-02-08,23.2
2022-02-09,23.341
2022-02-10,23.522
2022-02-11,23.369
2022-02-14,23.848
2022-02-15,23.342
2022-02-16,23.605
2022-02-17,23.875
2022-02-18,23.992
2022-02-22,24.311
2022-02-23,24.553
2022-02-24,24.687
2022-02-25,23.997
2022-02-28,24.361
2022-03-01,25.534
2022-03-02,25.183
2022-03-03,25.205
2022-03-04,25.782
2022-03-07,25.713
2022-03-08,26.888
2022-03-09,25.757
2022-03-10,26.202
2022-03-11,26.106
2022-03-14,25.244
2022-03-15,25.123
2022-03-16,24.67
2022-03-17,25.584
2022-03-18,25.055
2022-03-21,25.282
2022-03-22,24.885
2022-03-23,25.17
2022-03-24,25.9
2022-03-25,25.595
2022-03-28,25.176
2022-03-29,24.716
2022-03-30,25.113
2022-03-31,25.133
2022-04-01,24.654
2022-04-04,24.59
2022-04-05,24.534
2022-04-06,24.458
2022-04-07,24.735
2022-04-08,24.823
2022-04-11,24.987
2022-04-12,25.735
2022-04-13,26.03
2022-04-14,25.7
2022-04-18,26.15
2022-04-19,25.391
2022-04-20,25.271
2022-04-21,24.621
2022-04-22,24.259
2022-04-25,23.67
2022-04-26,23.544
2022-04-27,23.46
2022-04-28,23.129
2022-04-29,23.04
2022-05-02,22.544
2022-05-03,22.621
2022-05-04,22.362
2022-05-05,22.4
2022-05-06,22.325
2022-05-09,21.782
2022-05-10,21.39
2022-05-11,21.55
2022-05-12,20.757
2022-05-13,20.984
2022-05-16,21.535
2022-05-17,21.737
2022-05-18,21.533
2022-05-19,21.898
2022-05-20,21.669
2022-05-23,21.723
2022-05-24,22.063
2022-05-25,21.86
2022-05-26,21.941
2022-05-27,22.096
2022-05-31,21.688
2022-06-01,21.915
2022-06-02,22.275
2022-06-03,21.908
2022-06-06,22.092
2022-06-07,22.178
2022-06-08,22.094
2022-06-09,21.817
2022-06-10,21.931
2022-06-13,21.255
2022-06-14,20.954
2022-06-15,21.42
2022-06-16,21.885
2022-06-17,21.587
2022-06-21,21.768
2022-06-22,21.421
2022-06-23,21.042
2022-06-24,21.125
2022-06-27,21.168
2022-06-28,20.806
2022-06-29,20.668
2022-06-30,20.282
2022-07-01,19.597
2022-07-05,19.052
2022-07-06,19.085
2022-07-07,19.122
2022-07-08,19.167
2022-07-11,19.067
2022-07-12,18.899
2022-07-13,19.138
2022-07-14,18.169
2022-07-15,18.548
2022-07-18,18.791
2022-07-19,18.67
2022-07-20,18.639
2022-07-21,18.687
2022-07-22,18.585
2022-07-25,18.294
2022-07-26,18.487
2022-07-27,18.553
2022-07-28,19.868
2022-07-29,20.197
2022-08-01,20.362
2022-08-02,20.139
2022-08-03,19.894
2022-08-04,20.122
2022-08-05,19.842
2022-08-08,20.614
2022-08-09,20.482
2022-08-10,20.742
2022-08-11,20.349
2022-08-12,20.698
2022-08-15,20.272
2022-08-16,20.085
2022-08-17,19.731
2022-08-18,19.464
2022-08-19,19.069
2022-08-22,18.878
2022-08-23,19.026
2022-08-24,18.907
2022-08-25,19.12
2022-08-26,18.746
2022-08-29,18.557
2022-08-30,18.159
2022-08-31,17.762
2022-09-01,17.551
2022-09-02,17.776
2022-09-06,17.795
2022-09-07,18.137
2022-09-08,18.33
2022-09-09,18.658
2022-09-12,19.755
2022-09-13,19.39
2022-09-14,19.471
2022-09-15,19.175
2022-09-16,19.296
2022-09-19,19.273
2022-09-20,19.102
2022-09-21,19.411
2022-09-22,19.548
2022-09-23,18.841
2022-09-26,18.406
2022-09-27,18.257
2022-09-28,18.796
2022-09-29,18.712
2022-09-30,19.039
2022-10-03,20.589
2022-10-04,21.099
2022-10-05,20.544
2022-10-06,20.66
2022-10-07,20.255
2022-10-10,19.615
2022-10-11,19.487
2022-10-12,18.938
2022-10-13,18.918
2022-10-14,18.071
2022-10-17,18.719
2022-10-18,18.6
2022-10-19,18.359
2022-10-20,18.689
2022-10-21,19.066
2022-10-24,19.189
2022-10-25,19.349
2022-10-26,19.486
2022-10-27,19.494
2022-10-28,19.147
2022-10-31,19.119
2022-11-01,19.667
2022-11-02,19.594
2022-11-03,19.43
2022-11-04,20.784
2022-11-07,20.919
2022-11-08,21.502
2022-11-09,21.327
2022-11-10,21.702
2022-11-11,21.667
2022-11-14,22.113
2022-11-15,21.518
2022-11-16,21.524
2022-11-17,20.975
2022-11-18,20.997
2022-11-21,20.872
2022-11-22,21.049
2022-11-23,21.367
2022-11-25,21.43
2022-11-28,20.915
2022-11-29,21.204
2022-11-30,21.55
2022-12-01,22.637
2022-12-02,23.038
2022-12-05,22.199
2022-12-06,22.123
2022-12-07,22.71
2022-12-08,23.063
2022-12-09,23.535
2022-12-12,23.22
2022-12-13,23.801
2022-12-14,23.946
2022-12-15,23.128
2022-12-16,23.151
2022-12-19,23.029
2022-12-20,24.094
2022-12-21,24.035
2022-12-22,23.476
2022-12-23,23.764
2022-12-27,24.04
2022-12-28,23.663
2022-12-29,24.25
2022-12-30,24.04
2023-01-03,24.236
2023-01-04,23.964
2023-01-05,23.424
2023-01-06,23.982
2023-01-09,23.871
2023-01-10,23.665
2023-01-11,23.481
2023-01-12,24.004
2023-01-13,24.372
2023-01-17,24.068
2023-01-18,23.647
2023-01-19,23.87
2023-01-20,23.935
2023-01-23,23.554
2023-01-24,23.749
2023-01-25,23.941
2023-01-26,24.02
2023-01-27,23.622
2023-01-30,23.733
2023-01-31,23.836
2023-02-01,23.609
2023-02-02,23.615
2023-02-03,22.405
2023-02-06,22.237
2023-02-07,22.177
2023-02-08,22.42
2023-02-09,22.143
2023-02-10,22.075
2023-02-13,21.852
2023-02-14,21.873
2023-02-15,21.572
2023-02-16,21.71
2023-02-17,21.715
2023-02-21,21.89
2023-02-22,21.677
2023-02-23,21.306
2023-02-24,20.81
2023-02-27,20.67
2023-02-28,20.961
2023-03-01,20.959
2023-03-02,20.766
2023-03-03,21.093
2023-03-06,20.984
2023-03-07,20.054
2023-03-08,20.005
2023-03-09,20.025
2023-03-10,20.375
2023-03-13,21.793
2023-03-14,21.929
2023-03-15,21.774
2023-03-16,21.588
2023-03-17,22.351
2023-03-20,22.533
2023-03-21,22.324
2023-03-22,22.675
2023-03-23,23.144
2023-03-24,23.247
2023-03-27,23.054
2023-03-28,23.324
2023-03-29,23.376
2023-03-30,23.989
2023-03-31,24.156
2023-04-03,24.021
2023-04-04,25.101
2023-04-05,25.037
2023-04-06,25.093
2023-04-07,25.093
2023-04-10,24.912
2023-04-11,25.186
2023-04-12,25.458
2023-04-13,25.925
2023-04-14,25.46
2023-04-17,25.088
2023-04-18,25.263
2023-04-19,25.371
2023-04-20,25.373
2023-04-21,25.058
2023-04-24,25.311
2023-04-25,24.882
2023-04-26,24.876
2023-04-27,24.983
2023-04-28,24.999
2023-05-01,25.009
2023-05-02,25.404
2023-05-03,25.476
2023-05-04,26.035
2023-05-05,25.743
2023-05-08,25.636
2023-05-09,25.698
2023-05-10,25.461
2023-05-11,24.255
2023-05-12,23.992
2023-05-15,24.127
2023-05-16,23.737
2023-05-17,23.752
2023-05-18,23.495
2023-05-19,23.92
2023-05-22,23.715
2023-05-23,23.474
2023-05-24,23.115
2023-05-25,22.786
2023-05-26,23.24
2023-05-30,23.239
2023-05-31,23.587
2023-06-01,23.987
2023-06-02,23.747
2023-06-05,23.635
2023-06-06,23.67
2023-06-07,23.529
2023-06-08,24.348
2023-06-09,24.41
2023-06-12,24.059
2023-06-13,23.822
2023-06-14,24.105
2023-06-15,23.947
2023-06-16,24.126
2023-06-20,23.234
2023-06-21,22.81
2023-06-22,22.467
2023-06-23,22.354
2023-06-26,22.826
2023-06-27,22.96
2023-06-28,22.889
2023-06-29,22.591
2023-06-30,22.81
2023-07-03,22.896
2023-07-05,23.197
2023-07-06,22.686
2023-07-07,23.092
2023-07-10,23.151
2023-07-11,23.086
2023-07-12,24.119
2023-07-13,24.768
2023-07-14,25.014
2023-07-17,24.844
2023-07-18,25.084
2023-07-19,25.219
2023-07-20,24.805
2023-07-21,24.698
2023-07-24,24.436
2023-07-25,24.68
2023-07-26,24.825
2023-07-27,24.236
2023-07-28,24.495
2023-07-31,24.972
2023-08-01,24.326
2023-08-02,23.872
2023-08-03,23.697
2023-08-04,23.716
2023-08-07,23.232
2023-08-08,22.807
2023-08-09,22.731
2023-08-10,22.821
2023-08-11,22.743
2023-08-14,22.708
2023-08-15,22.656
2023-08-16,22.535
2023-08-17,22.715
2023-08-18,22.733
2023-08-21,23.34
2023-08-22,23.45
2023-08-23,24.392
2023-08-24,24.23
2023-08-25,24.234
2023-08-28,24.252
2023-08-29,24.788
2023-08-30,24.734
2023-08-31,24.472
2023-09-01,24.232
2023-09-05,23.558
2023-09-06,23.206
2023-09-07,22.95
2023-09-08,22.892
2023-09-11,23.103
2023-09-12,23.127
2023-09-13,22.912
2023-09-14,22.748
2023-09-15,23.126
2023-09-18,23.232
2023-09-19,23.194
2023-09-20,23.579
2023-09-21,23.444
2023-09-22,23.596
2023-09-25,23.145
2023-09-26,22.95
2023-09-27,22.477
2023-09-28,22.741
2023-09-29,22.45
2023-10-02,21.421
2023-10-03,21.377
2023-10-04,21.146
2023-10-05,21.019
2023-10-06,21.723
2023-10-09,21.924
2023-10-10,21.953
2023-10-11,22.133
2023-10-12,21.959
2023-10-13,22.895
2023-10-16,22.765
2023-10-17,23.024
2023-10-18,23.099
2023-10-19,23.031
2023-10-20,23.504
2023-10-23,23.21
2023-10-24,23.116
2023-10-25,23.007
2023-10-26,22.908
2023-10-27,22.887
2023-10-30,23.396
2023-10-31,22.952
2023-11-01,22.79
2023-11-02,22.846
2023-11-03,23.285
2023-11-06,23.234
2023-11-07,22.589
2023-11-08,22.728
2023-11-09,22.905
2023-11-10,22.281
2023-11-13,22.358
2023-11-14,23.132
2023-11-15,23.538
2023-11-16,23.933
2023-11-17,23.852
2023-11-20,23.614
2023-11-21,23.869
2023-11-22,23.688
2023-11-24,24.341
2023-11-27,24.681
2023-11-28,24.935
2023-11-29,25.072
2023-11-30,25.293
2023-12-01,25.499
2023-12-04,24.555
2023-12-05,24.201
2023-12-06,23.889
2023-12-07,23.732
2023-12-08,22.971
2023-12-11,22.773
2023-12-12,22.728
2023-12-13,22.639
2023-12-14,24.096
2023-12-15,23.87
2023-12-18,23.831
2023-12-19,24.04
2023-12-20,24.347
2023-12-21,24.307
2023-12-22,24.29
2023-12-26,24.144
2023-12-27,24.375
2023-12-28,24.372
2023-12-29,24.086
2024-01-02,23.953
2024-01-03,23.157
2024-01-04,23.187
2024-01-05,23.315
2024-01-08,23.31
2024-01-09,23.091
2024-01-10,23.066
2024-01-11,22.705
2024-01-12,23.329
2024-01-16,23.093
2024-01-17,22.669
2024-01-18,22.807
2024-01-19,22.711
2024-01-22,22.296
2024-01-23,22.462
2024-01-24,22.889
2024-01-25,22.927
2024-01-26,22.872
2024-01-29,23.251
2024-01-30,23.225
2024-01-31,23.169
2024-02-01,23.236
2024-02-02,22.796
2024-02-05,22.422
2024-02-06,22.478
2024-02-07,22.36
2024-02-08,22.636
2024-02-09,22.594
2024-02-12,22.767
2024-02-13,22.154
2024-02-14,22.387
2024-02-15,22.951
2024-02-16,23.475
2024-02-20,23.136
2024-02-21,22.874
2024-02-22,22.784
2024-02-23,22.982
2024-02-26,22.526
2024-02-27,22.532
2024-02-28,22.41
2024-02-29,22.666
2024-03-01,23.15
2024-03-04,23.779
2024-03-05,23.763
2024-03-06,24.272
2024-03-07,24.37
2024-03-08,24.339
2024-03-11,24.512
2024-03-12,24.194
2024-03-13,24.959
2024-03-14,24.874
2024-03-15,25.2
2024-03-18,25.091
2024-03-19,24.964
2024-03-20,24.933
2024-03-21,24.849
2024-03-22,24.692
2024-03-25,24.745
2024-03-26,24.483
2024-03-27,24.752
2024-03-28,24.916
2024-04-01,25.073
2024-04-02,25.923
2024-04-03,27.06
2024-04-04,27.247
2024-04-05,27.503
2024-04-08,27.807
2024-04-09,27.984
2024-04-10,28.052
2024-04-11,28.25
2024-04-12,28.33
2024-04-15,28.717
2024-04-16,28.376
2024-04-17,28.4
2024-04-18,28.38
2024-04-19,28.844
2024-04-22,27.245
2024-04-23,27.362
2024-04-24,27.346
2024-04-25,27.353
2024-04-26,27.252
2024-04-29,27.373
2024-04-30,26.391
2024-05-01,26.489
2024-05-02,26.583
2024-05-03,26.445
2024-05-06,27.369
2024-05-07,27.303
2024-05-08,27.361
2024-05-09,28.132
2024-05-10,28.275
2024-05-13,28.221
2024-05-14,28.485
2024-05-15,29.514
2024-05-16,29.665
2024-05-17,31.047
2024-05-20,32.205
2024-05-21,31.868
2024-05-22,31.295
2024-05-23,30.284
2024-05-24,30.33
2024-05-28,31.971
2024-05-29,32.203
2024-05-30,31.534
2024-05-31,30.44
2024-06-03,30.784
2024-06-04,29.617
2024-06-05,30.073
2024-06-06,31.367
2024-06-07,29.44
2024-06-10,29.874
2024-06-11,29.231
2024-06-12,30.267
2024-06-13,29.066
2024-06-14,29.472
2024-06-17,29.391
2024-06-18,29.564
2024-06-20,30.821
2024-06-21,29.614
2024-06-24,29.525
2024-06-25,28.868
2024-06-26,28.93
2024-06-27,28.918
2024-06-28,29.237
2024-07-01,29.3
2024-07-02,29.353
2024-07-03,30.548
2024-07-05,31.388
2024-07-08,30.618
2024-07-09,30.772
2024-07-10,30.727
2024-07-11,31.394
2024-07-12,30.886
2024-07-15,30.672
2024-07-16,31.195
2024-07-17,30.137
2024-07-18,29.995
2024-07-19,29.088
2024-07-22,29.124
2024-07-23,29.132
2024-07-24,29.116
2024-07-25,27.807
2024-07-26,27.86
2024-07-29,27.703
2024-07-30,28.525
2024-07-31,28.938
2024-08-01,28.477
2024-08-02,28.392
2024-08-05,27.207
2024-08-06,27.216
2024-08-07,26.944
2024-08-08,27.606
2024-08-09,27.588
2024-08-12,28.008
2024-08-13,27.786
2024-08-14,27.339
2024-08-15,28.418
2024-08-16,28.849
2024-08-19,29.304
2024-08-20,29.519
2024-08-21,29.535
2024-08-22,29.047
2024-08-23,29.82
2024-08-26,30.007
2024-08-27,29.98
2024-08-28,29.201
2024-08-29,29.557
2024-08-30,28.731
2024-09-03,27.951
2024-09-04,28.167
2024-09-05,28.72
2024-09-06,27.808
2024-09-09,28.291
2024-09-10,28.257
2024-09-11,28.563
2024-09-12,29.743
2024-09-13,30.699
2024-09-16,30.771
2024-09-17,30.619
2024-09-18,30.341
2024-09-19,31.094
2024-09-20,31.176
2024-09-23,30.767
2024-09-24,32.111
2024-09-25,31.698
2024-09-26,32.025
2024-09-27,31.816
2024-09-30,31.458
2024-10-01,31.742
2024-10-02,31.92
2024-10-03,32.464
2024-10-04,32.394
2024-10-07,32.004
2024-10-08,30.6
2024-10-09,30.67
2024-10-10,31.24
2024-10-11,31.755
2024-10-14,31.316
2024-10-15,31.756
2024-10-16,31.974
2024-10-17,31.774
2024-10-18,33.234
2024-10-21,34.078
2024-10-22,35.041
2024-10-23,33.839
2024-10-24,33.795
2024-10-25,33.779
2024-10-28,34.001
2024-10-29,34.441
2024-10-30,34.075
2024-10-31,32.796
2024-11-01,32.681
2024-11-04,32.609
2024-11-05,32.775
2024-11-06,31.331
2024-11-07,31.855
2024-11-08,31.449
2024-11-11,30.613
2024-11-12,30.759
2024-11-13,30.663
2024-11-14,30.569
2024-11-15,30.432
2024-11-18,31.224
2024-11-19,31.262
2024-11-20,31.005
2024-11-21,30.943
2024-11-22,31.338
2024-11-25,30.239
2024-11-26,30.405
2024-11-27,30.111
2024-11-29,30.685
2024-12-02,30.449
2024-12-03,31.077
2024-12-04,31.505
2024-12-05,31.134
2024-12-06,31.186
2024-12-09,32.216
2024-12-10,32.363
2024-12-11,32.562
2024-12-12,31.228
2024-12-13,30.655
2024-12-16,30.697
2024-12-17,30.573
2024-12-18,30.41
2024-12-19,29.094
2024-12-20,29.66
2024-12-23,29.888
2024-12-24,29.974
2024-12-26,30.047
2024-12-27,29.655
2024-12-30,29.412
2024-12-31,29.242
2025-01-02,29.9
2025-01-03,30.065
2025-01-06,30.583
2025-01-07,30.686
2025-01-08,30.69
2025-01-09,31.015
2025-01-10,31.314
2025-01-13,30.309
2025-01-14,30.351
2025-01-15,31.531
2025-01-16,31.725
2025-01-17,31.141
2025-01-21,31.496
2025-01-22,31.42
2025-01-23,30.842
2025-01-24,31.185
2025-01-27,30.414
2025-01-28,30.882
2025-01-29,31.393
2025-01-30,32.493
2025-01-31,32.265
2025-02-03,32.526
2025-02-04,33.022
2025-02-05,32.976
2025-02-06,32.626
2025-02-07,32.443
2025-02-10,32.491
2025-02-11,32.322
2025-02-12,32.785
2025-02-13,32.726
2025-02-14,32.855
2025-02-18,33.373
2025-02-19,33.043
2025-02-20,33.486
2025-02-21,33.012
2025-02-24,32.603
2025-02-25,31.826
2025-02-26,32.272
2025-02-27,31.801
2025-02-28,31.219
2025-03-03,32.032
2025-03-04,32.108
2025-03-05,32.858
2025-03-06,33.063
2025-03-07,32.548
2025-03-10,32.275
2025-03-11,32.888
2025-03-12,33.484
2025-03-13,34.051
2025-03-14,34.187
2025-03-17,34.074
2025-03-18,34.579
2025-03-19,33.975
2025-03-20,33.786
2025-03-21,33.29
2025-03-24,33.265
2025-03-25,34.002
2025-03-26,34.033
2025-03-27,34.897
2025-03-28,34.814
2025-03-31,34.611
2025-04-01,34.309
2025-04-02,34.65
2025-04-03,31.97
2025-04-04,29.23
2025-04-07,29.604
2025-04-08,29.686
2025-04-09,30.415
2025-04-10,30.759
2025-04-11,31.91
2025-04-14,32.167
2025-04-15,32.297
2025-04-16,32.98
2025-04-17,32.47
2025-04-21,32.521
2025-04-22,32.905
2025-04-23,33.547
2025-04-24,33.503
2025-04-25,33.01
2025-04-28,33.005
2025-04-29,33.275
2025-04-30,32.531
2025-05-01,32.189
2025-05-02,31.989
2025-05-05,32.205
2025-05-06,33.113
2025-05-07,32.531
2025-05-08,32.378
2025-05-09,32.676
2025-05-12,32.388
2025-05-13,32.868
2025-05-14,32.226
2025-05-15,32.481
2025-05-16,32.158
2025-05-19,32.313
2025-05-20,32.98
2025-05-21,33.463
2025-05-22,33.047
2025-05-23,33.442
2025-05-27,33.146
2025-05-28,33.0
2025-05-29,33.423
2025-05-30,33.029
2025-06-02,34.694
2025-06-03,34.633
2025-06-04,34.648
2025-06-05,35.805
2025-06-06,36.139
2025-06-09,36.796
2025-06-10,36.642
2025-06-11,36.261
2025-06-12,36.295
2025-06-13,36.355
2025-06-16,36.448
2025-06-17,37.151
2025-06-18,36.913
2025-06-20,36.017
2025-06-23,36.187
2025-06-24,35.732
2025-06-25,36.111
2025-06-26,36.591
2025-06-27,36.037
2025-06-30,35.852
2025-07-01,36.082
2025-07-02,36.426
2025-07-03,36.784
2025-07-07,36.615
2025-07-08,36.472
2025-07-09,36.351
2025-07-10,37.038
2025-07-11,38.676
2025-07-14,38.462
2025-07-15,37.834
2025-07-16,37.853
2025-07-17,38.056
2025-07-18,38.223
2025-07-21,39.101
2025-07-22,39.32
2025-07-23,39.278
2025-07-24,39.021
2025-07-25,38.167
2025-07-28,38.026
2025-07-29,38.084
2025-07-30,37.739
2025-07-31,36.712
2025-08-01,36.929
2025-08-04,37.328
2025-08-05,37.823
2025-08-06,37.902
2025-08-07,38.294
2025-08-08,38.542
2025-08-11,37.787
2025-08-12,38.002
2025-08-13,38.602
2025-08-14,38.069
2025-08-15,37.975
2025-08-18,38.029
2025-08-19,37.332
2025-08-20,37.773
2025-08-21,38.079
2025-08-22,39.054
2025-08-25,38.703
2025-08-26,38.606
2025-08-27,38.713
2025-08-28,39.19
2025-08-29,40.2
2025-09-02,41.071
2025-09-03,41.542
2025-09-04,40.911
2025-09-05,41.074
2025-09-08,41.426
2025-09-09,40.878
2025-09-10,41.133
2025-09-11,41.697
2025-09-12,42.387
2025-09-15,42.517
2025-09-16,42.471
2025-09-17,41.722
2025-09-18,41.707
2025-09-19,42.536
2025-09-22,43.799
2025-09-23,44.192
2025-09-24,43.777
2025-09-25,44.697
2025-09-26,46.221
2025-09-29,47.016
2025-09-30,46.64
2025-10-01,47.679
2025-10-02,46.369
2025-10-03,47.965
2025-10-06,48.448
2025-10-07,47.515
2025-10-08,48.994
2025-10-09,47.157
2025-10-10,47.247
2025-10-13,50.429
2025-10-14,50.622
2025-10-15,51.378
2025-10-16,53.296
2025-10-17,50.104
2025-10-20,51.384
2025-10-21,47.704
2025-10-22,47.681
2025-10-23,48.704
2025-10-24,48.586
2025-10-27,46.774
2025-10-28,47.324
2025-10-29,47.913
2025-10-30,48.616
2025-10-31,48.16
2025-11-03,48.049
2025-11-04,47.291
2025-11-05,48.022
2025-11-06,47.95
2025-11-07,48.143
2025-11-10,50.311
2025-11-11,50.744
2025-11-12,53.457
2025-11-13,53.17
2025-11-14,50.686
2025-11-17,50.711
2025-11-18,50.521
2025-11-19,50.854
2025-11-20,50.301
2025-11-21,49.913
2025-11-24,50.326
2025-11-25,50.965
2025-11-26,52.916
2025-11-28,56.446
2025-12-01,58.418
2025-12-02,57.983
2025-12-03,57.921
2025-12-04,56.847
2025-12-05,58.422
2025-12-08,57.779
2025-12-09,60.169
2025-12-10,60.379
2025-12-11,63.929
2025-12-12,61.362
2025-12-15,62.94
2025-12-16,62.7
2025-12-17,66.237
2025-12-18,64.592
2025-12-19,66.845
2025-12-22,67.906
2025-12-23,70.485
2025-12-24,71.031
2025-12-26,76.486
2025-12-29,69.856
2025-12-30,77.919
2025-12-31,70.603
2026-01-02,71.015
2026-01-05,76.657
2026-01-06,81.039
2026-01-07,77.613
2026-01-08,75.144
2026-01-09,79.341
2026-01-12,85.091
2026-01-13,86.338
2026-01-14,91.385
2026-01-15,92.347
2026-01-16,88.537
2026-01-20,94.636
2026-01-21,92.637
2026-01-22,96.372
2026-01-23,101.333
2026-01-26,115.504
2026-01-27,105.957
2026-01-28,113.534
2026-01-29,114.429
2026-01-30,78.531
2026-02-02,77.009
2026-02-03,83.301
2026-02-04,84.396
2026-02-05,76.714
2026-02-06,76.895
2026-02-09,82.234
2026-02-10,80.384
2026-02-11,83.92
2026-02-12,75.682
2026-02-13,77.964
2026-02-17,73.54
2026-02-18,77.598
2026-02-19,77.634
2026-02-20,82.343
2026-02-23,86.573
2026-02-24,87.506
2026-02-25,90.988
2026-02-26,86.998
2026-02-27,92.682
2026-03-02,88.284
2026-03-03,82.923
2026-03-04,82.633
2026-03-05,81.687
2026-03-06,83.816
2026-03-09,84.032
2026-03-10,89.083
2026-03-11,85.065
2026-03-12,84.67
2026-03-13,80.914
2026-03-16,80.263
2026-03-17,79.53
2026-03-18,77.238
2026-03-19,70.902
2026-03-20,69.36
2026-03-23,69.049
2026-03-24,70.045
